age,balance,class,marital_married,marital_single,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes,contact_telephone,poutcome_other,poutcome_success
30,-109,no,False,True,True,False,False,True,False,False,True,False
34,390,no,False,False,False,False,False,True,False,False,False,True
34,2360,no,False,True,False,True,False,True,False,False,False,False
45,-407,no,True,False,True,False,False,True,False,False,False,False
59,671,no,True,False,False,False,False,True,False,False,False,False
52,29,no,False,False,False,False,False,True,False,False,False,False
29,949,no,False,True,True,False,False,True,False,False,False,True
28,41,yes,False,True,False,True,False,True,False,False,True,False
38,432,no,True,False,False,True,False,True,False,False,True,False
28,278,no,True,False,False,False,False,True,True,True,True,False
28,-594,no,False,True,False,True,False,True,True,False,True,False
57,225,no,True,False,True,False,False,True,False,True,False,False
36,148,yes,False,True,True,False,False,True,False,False,False,False
30,624,no,True,False,False,False,False,True,False,False,False,False
27,7944,no,False,True,False,True,False,True,False,False,True,False
30,1395,no,False,True,True,False,False,True,False,False,False,False
55,841,no,True,False,True,False,False,True,False,False,False,False
33,2044,no,True,False,False,True,False,True,False,False,False,False
33,1293,no,True,False,True,False,False,True,False,False,False,False
38,5774,yes,False,True,False,True,False,True,False,False,True,False
44,-97,no,False,False,False,False,False,True,True,False,False,False
32,201,no,False,False,True,False,False,True,False,False,True,False
40,-1212,no,True,False,False,True,False,True,False,False,False,False
34,-184,no,False,True,False,True,False,True,True,False,True,False
45,-1621,no,True,False,True,False,False,True,True,False,False,False
44,532,no,False,True,True,False,False,True,False,False,False,False
41,90,no,False,True,True,False,False,True,False,False,False,False
34,393,no,True,False,True,False,False,True,False,False,True,False
30,-910,no,True,False,True,False,False,True,False,False,False,False
39,1674,no,False,True,False,True,False,False,False,False,False,False
34,656,no,True,False,True,False,False,True,False,False,True,False
54,-394,no,False,False,True,False,False,True,False,False,False,False
34,-16,no,True,False,True,False,False,True,False,False,True,False
56,751,no,False,True,True,False,False,True,False,False,False,False
28,118,no,False,True,True,False,False,True,True,False,False,False
40,0,no,True,False,True,False,False,True,False,False,True,False
60,14,no,True,False,False,False,False,True,True,False,False,False
39,435,no,True,False,True,False,False,True,False,False,True,False
48,108,no,True,False,False,False,False,True,False,True,True,False
36,49,no,True,False,False,False,False,True,False,False,True,False
30,891,no,False,False,True,False,False,False,False,False,False,False
31,1803,no,True,False,True,False,False,True,False,True,False,False
28,-208,no,False,True,True,False,False,True,False,False,False,False
24,290,no,False,True,True,False,False,True,False,False,False,False
35,1780,no,False,False,True,False,False,True,False,False,False,False
36,185,no,False,True,True,False,False,True,False,False,True,False
45,116,no,False,True,False,False,False,True,False,False,False,False
32,337,no,True,False,True,False,False,False,False,False,False,False
29,422,no,True,False,True,False,False,True,False,False,False,False
33,1423,no,True,False,True,False,False,True,False,False,False,False
25,366,no,False,True,True,False,False,False,True,False,False,False
32,6248,no,False,True,False,True,False,True,False,False,False,False
41,30,no,True,False,False,True,False,True,False,False,False,False
45,72,no,True,False,True,False,False,True,True,False,False,False
33,5,yes,False,True,True,False,False,True,False,False,False,False
39,11971,no,False,True,False,True,False,True,False,True,False,False
35,-56,no,True,False,True,False,False,True,False,False,False,False
26,372,no,False,True,True,False,False,True,False,False,True,False
34,3160,no,False,True,True,False,False,False,False,False,False,False
44,-234,no,False,True,False,False,False,True,True,False,False,False
34,-297,no,True,False,True,False,False,True,False,False,False,False
32,9714,no,True,False,True,False,False,True,False,False,False,False
37,2120,yes,True,False,False,False,False,True,False,False,False,False
46,-119,no,True,False,True,False,False,True,False,False,False,False
36,2278,no,True,False,True,False,False,True,False,False,False,False
41,5745,no,False,False,True,False,False,True,True,False,False,False
45,1378,no,False,True,True,False,False,True,False,False,False,False
55,525,no,False,False,False,True,False,True,False,False,True,False
37,625,no,False,False,True,False,False,True,False,False,False,False
29,252,no,True,False,True,False,False,True,False,False,False,False
38,341,no,True,False,True,False,False,False,False,False,False,False
40,952,no,False,False,True,False,False,True,False,False,False,False
43,-67,no,True,False,False,False,False,True,False,True,False,False
23,531,no,True,False,False,False,False,True,False,False,True,False
27,1417,no,True,False,True,False,False,True,False,False,False,False
29,-219,no,False,True,True,False,False,True,False,False,False,False
51,297,yes,False,True,False,True,False,True,False,False,False,False
46,494,no,True,False,False,False,False,True,False,False,True,False
50,358,no,True,False,True,False,False,True,True,False,False,False
39,-529,no,False,True,True,False,False,True,False,False,False,False
42,686,no,True,False,False,False,False,True,False,False,False,False
33,-104,no,False,True,False,False,False,True,False,False,True,False
28,1518,no,False,True,False,False,False,True,False,False,False,False
44,3684,no,False,True,True,False,False,True,False,False,False,False
27,3672,no,False,True,False,True,False,True,False,False,False,False
43,46,no,True,False,False,False,False,True,False,False,False,False
30,3123,no,True,False,True,False,False,True,False,False,True,False
27,4869,no,False,True,False,True,False,True,False,False,True,False
33,930,no,False,True,True,False,False,True,False,False,False,False
33,-258,no,False,True,False,False,False,True,False,False,False,False
33,-63,no,True,False,True,False,False,True,False,False,False,False
42,-378,no,True,False,False,True,False,True,True,False,False,False
35,205,yes,True,False,True,False,False,True,True,False,False,False
35,-10,no,True,False,False,True,True,True,False,False,True,False
32,6542,yes,False,True,False,True,False,True,False,False,False,False
31,1010,no,True,False,False,True,False,True,False,False,True,False
38,157,no,True,False,True,False,False,False,True,False,True,False
24,1690,no,False,True,True,False,False,True,True,False,False,False
32,91,no,True,False,False,True,False,False,False,False,False,False
54,1777,no,True,False,True,False,False,True,False,False,False,True
38,525,no,True,False,True,False,False,True,True,True,True,False
38,4335,no,False,False,False,True,False,True,False,False,False,False
40,-21,no,False,True,False,False,False,False,False,False,False,False
34,-303,no,False,True,False,True,False,True,False,False,False,False
47,159,no,False,True,False,False,False,True,False,False,True,False
57,1521,no,True,False,True,False,False,True,True,False,False,False
25,-141,no,False,True,True,False,False,True,False,False,False,False
29,-493,yes,True,False,True,False,False,True,False,False,False,False
29,-79,no,False,True,True,False,False,True,True,False,True,False
35,13,no,False,True,False,True,False,True,False,False,True,False
34,95,no,True,False,True,False,False,True,False,False,True,False
29,23,no,False,True,True,False,False,True,True,False,True,False
27,504,no,False,True,True,False,False,True,False,False,True,False
54,244,no,False,False,True,False,False,True,True,False,True,False
49,490,no,True,False,False,False,False,True,False,True,False,False
26,141,no,False,True,True,False,False,True,False,False,True,False
30,-28,no,True,False,True,False,False,True,False,False,False,False
33,523,no,True,False,True,False,False,True,False,False,False,False
35,2281,no,True,False,False,False,False,True,False,False,True,False
28,2486,no,False,True,True,False,False,True,False,True,False,True
30,1022,no,True,False,False,True,False,True,False,False,False,False
30,127,no,False,True,True,False,False,True,False,False,True,False
38,1559,no,False,False,True,False,False,True,False,False,False,False
32,-283,no,True,False,False,False,False,True,False,False,True,False
33,2533,no,True,False,True,False,False,True,False,False,True,False
35,305,no,True,False,True,False,False,True,False,False,False,False
30,0,no,False,True,True,False,False,True,False,False,False,False
31,11,no,False,False,True,False,False,True,False,False,True,False
31,1447,no,False,True,True,False,False,True,False,False,False,False
40,2040,yes,False,True,True,False,False,True,False,False,False,False
40,191,no,True,False,True,False,False,True,False,False,True,False
36,507,no,False,True,True,False,False,True,False,False,False,True
24,-1329,no,False,True,True,False,True,True,False,False,True,False
54,215,no,False,False,False,False,False,True,False,False,False,False
29,-95,no,True,False,True,False,False,True,False,False,False,False
36,145,no,False,True,False,True,False,True,False,False,False,True
28,404,no,False,True,True,False,False,True,False,False,True,False
34,464,no,False,True,False,False,False,True,False,False,True,False
31,-449,no,False,True,True,False,False,True,False,False,False,False
28,1636,no,False,True,True,False,False,True,False,False,False,False
32,477,no,True,False,False,True,False,True,False,True,False,False
34,3868,no,True,False,False,False,False,True,False,False,False,False
32,33,no,False,True,True,False,False,True,False,False,False,False
32,347,no,False,True,False,True,False,True,False,False,False,False
32,545,no,False,True,True,False,False,True,False,False,False,False
